year,code,country_origin,country_consignment,net_mass,cif_etb,cif_usd
2016,87033390,Spain,Spain,3830,1347087.73,62369.5
2016,87033390,Thailand,Djibouti,13630,3031679.5,140365.29
2016,87033390,Thailand,Somalia,10815,2674345.41,123820.89
2016,87033390,Thailand,Thailand,15988,4309026.87,199505.84
2016,87033390,Thailand,United Arab Emirates,44810,12164223.94,563197.64
2016,87033390,United Kingdom,Djibouti,3740,2613721.93,121014.05
2016,87033390,United States,Djibouti,2145,979504.37,45350.57
2016,87033390,United States,United Arab Emirates,4700,152069.05,7040.72
2016,87039010,Japan,Djibouti,1920,260820.57,12075.86
2016,87039010,Japan,Germany,905,147061.6,6808.88
2016,87039090,Japan,Djibouti,905,139414.98,6454.85
2016,87039090,Japan,Germany,905,145603.54,6741.37
2016,87039090,Japan,Sweden,1526,396554.3,18360.27
2016,87039090,Japan,United Arab Emirates,3670,724496.75,33543.85
2016,87039090,Portugal,Germany,22000,14988996.71,693983.23
2016,87039090,United Arab Emirates,Djibouti,1500,174869.61,8096.38
2016,87041000,Belgium,Belgium,8460,563318.31,26081.36
2016,87041000,China,China,5518739,434588274.8,20121224.86
2016,87041000,China,Djibouti,12039442.05,1151481717,53313041.07
2016,87041000,China,Netherlands,10750,1033245.8,47838.78
2016,87041000,China,Saudi Arabia,15000,769064.04,35607.29
2016,87041000,China,Somalia,13000,797595.13,36928.26
2016,87041000,China,United Arab Emirates,9390,647638.97,29985.37
2016,87041000,France,United Arab Emirates,15870,307685,14245.67
2016,87041000,Germany,Belgium,46920,3431189.59,158862.4
2016,87041000,Germany,Germany,5330,931834.9,43143.5
2016,87041000,Germany,United Arab Emirates,12000,226881.72,10504.51
2016,87041000,Italy,Belgium,24365,179648.11,8317.62
2016,87041000,Italy,Djibouti,563135,44460519.49,2058500.35
2016,87041000,Italy,Germany,16000,698226.15,32327.53
2016,87041000,Italy,India,10400,1052921.94,48749.77
2016,87041000,Italy,Italy,878006,104493400.5,4837993.39
2016,87041000,Italy,Jordan,28000,125773.16,5823.24
2016,87041000,Italy,Norway,9755,1238951.29,57362.84
2016,87041000,Italy,Saudi Arabia,12000,864711.34,40035.71
2016,87041000,Italy,Senegal,35600,1727750.78,79994.02
2016,87041000,Italy,Somalia,14600,1944042.24,90008.21
2016,87041000,Italy,Sudan,19500,4173053.25,193210.32
2016,87041000,Italy,Sweden,21860,1264013.22,58523.2
2016,87041000,Italy,United Arab Emirates,25860,2543147.08,117746.46
2016,87041000,Japan,Djibouti,170334,22309129.02,1032901.77
2016,87041000,Japan,Germany,2765,328796.23,15223.1
2016,87041000,Japan,Italy,30330,2433207.43,112656.32
2016,87041000,Japan,Japan,32533,6256085.88,289653.72
2016,87041000,Japan,Saudi Arabia,3500,999045.46,46255.32
2016,87041000,Japan,United Arab Emirates,287274,36795656.45,1703620.9
2016,87041000,South Korea,South Korea,95380,10440337.51,483382.53
2016,87041000,South Korea,United Arab Emirates,11580,788647.14,36513.98
2016,87041000,Spain,Djibouti,171350,32116567.71,1486981.4
2016,87041000,Spain,Saudi Arabia,20000,1016022.89,47041.36
2016,87041000,Spain,United Arab Emirates,50570,1435176.47,66447.97
2016,87041000,Sweden,Djibouti,13340,2605874.17,120650.71
2016,87041000,Sweden,United Arab Emirates,15870,461527.73,21368.51
2016,87041000,Switzerland,Djibouti,122200,11049641.76,511593.02
2016,87041000,Thailand,Thailand,13360,1863526.82,86280.38
2016,87041000,United Kingdom,United Kingdom,66564.56,12973429.9,600663.46
2016,87042110,Belgium,Belgium,1875,294872.39,13652.45
2016,87042110,China,China,59510,10330303.56,478288
2016,87042110,China,Finland,1860,354837.29,16428.79
2016,87042110,China,Germany,5145,651299.18,30154.83
2016,87042110,China,Sweden,3900,432911.41,20043.59
2016,87042110,China,Switzerland,3000,337782.12,15639.15
2016,87042110,France,Belgium,11750,1351668.46,62581.59
2016,87042110,France,Djibouti,1410,12166.13,563.29
2016,87042110,France,Germany,5580,844362.05,39093.55
2016,87042110,France,Netherlands,7030,1205891.08,55832.18
2016,87042110,France,New Zealand,1110,153313.26,7098.33
2016,87042110,France,Swaziland,1350,155455.33,7197.51
2016,87042110,France,Sweden,3250,473517.82,21923.64
2016,87042110,Germany,Germany,1500,329627.54,15261.59
2016,87042110,India,India,81500,9535099.22,441470.44
2016,87042110,Indonesia,United Arab Emirates,2000,828896.74,38377.51
2016,87042110,Italy,Belgium,2980,88235.25,4085.25
2016,87042110,Italy,Italy,1980,186159.14,8619.08
2016,87042110,Italy,Norway,2140,672320.19,31128.1
2016,87042110,Italy,Sweden,1260,184995.15,8565.19
2016,87042110,Italy,United Arab Emirates,2130.52,298863.16,13837.22
2016,87042110,Japan,Belgium,213145,30634050.18,1418341.55
2016,87042110,Japan,Bulgaria,1860,241171.1,11166.1
2016,87042110,Japan,Canada,9238,1628157.16,75382.89
2016,87042110,Japan,China,9320,1021414.1,47290.98
2016,87042110,Japan,Djibouti,1019993.87,149532847.4,6923297.78
2016,87042110,Japan,Finland,335660,42965161.52,1989266
2016,87042110,Japan,France,5430,939720.71,43508.61
2016,87042110,Japan,Georgia,1715,229383.99,10620.37
2016,87042110,Japan,Germany,327943,50175995.49,2323124.08
2016,87042110,Japan,Greece,1860,210019.69,9723.81
2016,87042110,Japan,Italy,8880,1280482.51,59285.72
2016,87042110,Japan,Japan,3950,851316.58,39415.54
2016,87042110,Japan,Netherlands,381675,56887519.31,2633864.35
2016,87042110,Japan,New Zealand,1860,285190.31,13204.17
2016,87042110,Japan,Niger,1860,293230.66,13576.44
2016,87042110,Japan,Norway,359280,45461444.44,2104842.67
2016,87042110,Japan,Poland,4095,631705.38,29247.65
2016,87042110,Japan,Saudi Arabia,29710,5257595.71,243424.11
2016,87042110,Japan,Somalia,28940,4950881.05,229223.37
2016,87042110,Japan,Spain,1730,281543.24,13035.31
2016,87042110,Japan,Swaziland,2945,531993.86,24631.06
2016,87042110,Japan,Sweden,480200,63748169.65,2951509.12
2016,87042110,Japan,Switzerland,18635,2633797,121943.5
2016,87042110,Japan,Turkey,9695,1442130.62,66769.95
2016,87042110,Japan,United Arab Emirates,172477.16,28368418.05,1313443.91
2016,87042110,Japan,United Kingdom,25755,3442222.28,159373.2
2016,87042110,Japan,United States,46514.35,7455077.53,345166.45
2016,87042110,Netherlands,Netherlands,2070,344770.92,15962.73
2016,87042110,South Africa,Germany,6051,1483552.14,68687.74
2016,87042110,South Africa,South Africa,24940,6369664.28,294912.35
2016,87042110,South Africa,United Arab Emirates,5000,666839.68,30874.35
2016,87042110,South Korea,Djibouti,31504,3887784.51,180002.53
2016,87042110,South Korea,South Korea,45469.47,4897381.13,226746.34
2016,87042110,South Korea,Sweden,1950,275729.39,12766.14
2016,87042110,South Korea,United Arab Emirates,8663.04,1096495.14,50767.19
2016,87042110,Sweden,Sweden,3670,525752.45,24342.08
2016,87042110,Thailand,Belgium,22030,3613713.55,167313.18
2016,87042110,Thailand,Djibouti,1715,206745.52,9572.22
2016,87042110,Thailand,Germany,23720,3681436.72,170448.72
2016,87042110,Thailand,Netherlands,67745,13261894.19,614019.22
2016,87042110,Thailand,Norway,7440,1454172.27,67327.47
2016,87042110,Thailand,Sweden,3720,655347.66,30342.28
2016,87042110,Thailand,United Arab Emirates,55160,14109644.98,653269.68
2016,87042110,Turkey,Turkey,3790,581922.35,26942.72
2016,87042110,United Kingdom,United Kingdom,1995,396461.66,18355.98
2016,87042110,United States,Djibouti,28485.52,3585012.24,165984.33
2016,87042110,United States,Germany,6080,726308.68,33627.74
2016,87042110,United States,Sweden,1929,287884.09,13328.89
2016,87042110,United States,United Arab Emirates,11560,1542180.38,71402.19
2016,87042110,United States,United States,95546.44,10314276.94,477545.98
2016,87042190,China,China,149370,30396413.72,1407339.11
2016,87042190,China,Djibouti,42630,3098046.12,143438.02
2016,87042190,China,Somalia,12000,3164335.08,146507.17
2016,87042190,France,Somalia,2500,523353.64,24231.02
2016,87042190,Germany,Belgium,1950,459959.16,21295.88
2016,87042190,Germany,Djibouti,4330,1229221.59,56912.36
2016,87042190,Italy,Djibouti,16950,976733.34,45222.28
2016,87042190,Italy,Italy,1600,443577.49,20537.42
2016,87042190,Japan,Belgium,8320,901707.17,41748.6
2016,87042190,Japan,Djibouti,4467365,952982628,44122630.18
2016,87042190,Japan,Netherlands,14405,1935545.98,89614.83
2016,87042190,Japan,Oman,129250,22811153.68,1056145.28
2016,87042190,Japan,Qatar,3175,243795.44,11287.61
2016,87042190,Japan,Saudi Arabia,207650,40952906.08,1896099.55
2016,87042190,Japan,Somalia,402720,83309947.88,3857209.9
2016,87042190,Japan,Spain,2270,684503.37,31692.17
2016,87042190,Japan,United Arab Emirates,1246373,209136708.8,9682927.44
2016,87042190,South Korea,South Korea,114990,21382144.33,989982.83
2016,87042190,South Korea,United Arab Emirates,2355,456366.19,21129.53
2016,87042190,Thailand,United Arab Emirates,2200,561091.91,25978.28
2016,87042200,China,China,2725751.7,269527003.3,12478968.6
2016,87042200,China,Djibouti,631637.5,64718505.66,2996435.19
2016,87042200,China,Turkey,57000,2436768.36,112821.18
2016,87042200,China,United Arab Emirates,15420,752652.24,34847.43
2016,87042200,France,Belgium,66052,8846655.89,409595.85
2016,87042200,France,Kenya,18160,1875961.24,86856.09
2016,87042200,Germany,Belgium,9630,1819568.72,84245.14
2016,87042200,Germany,Germany,1180504,257539567.3,11923956.17
2016,87042200,Germany,Netherlands,31480,1017692.63,47118.68
2016,87042200,Germany,Spain,98100,17156013.34,794315.04
2016,87042200,Germany,United Arab Emirates,45113,4434497.43,205315.08
2016,87042200,India,Djibouti,7000,608434.15,28170.2
2016,87042200,Italy,Belgium,106240,17202239.04,796455.26
2016,87042200,Italy,Djibouti,208560,21112328.12,977490.48
2016,87042200,Italy,Germany,52500,6511326.88,301471.25
2016,87042200,Italy,Israel,9220,1357064.64,62831.43
2016,87042200,Italy,Italy,914147,158445700,7335958.52
2016,87042200,Italy,Netherlands,19870,1444209.92,66866.21
2016,87042200,Italy,Netherlands Antilles,10000,1295117.85,59963.32
2016,87042200,Italy,Saudi Arabia,14500,2096512.38,97067.5
2016,87042200,Italy,Spain,694780,123417974.6,5714191.95
2016,87042200,Italy,United Arab Emirates,43637,4720550.27,218559.17
2016,87042200,Japan,Djibouti,50300,3638928.13,168480.59
2016,87042200,Japan,Saudi Arabia,16000,332585.37,15398.54
2016,87042200,Japan,Somalia,14050,1427500.55,66092.58
2016,87042200,Japan,United Arab Emirates,47110,8427627.68,390195.04
2016,87042200,Netherlands,Djibouti,8400,1111955.61,51483
2016,87042200,Netherlands,Netherlands,48130,5756575.33,266526.63
2016,87042200,Norway,Norway,30055,2215110.16,102558.52
2016,87042200,Romania,Djibouti,11000,1151053.54,53293.22
2016,87042200,South Korea,South Korea,200335,32597439.61,1509245.53
2016,87042200,Spain,Djibouti,2109412,382469116.4,17708133.27
2016,87042200,Spain,Saudi Arabia,6000,1365223.36,63209.17
2016,87042200,Spain,Spain,348850,63615704.37,2945376.04
2016,87042200,Spain,United Arab Emirates,186557,30182587.85,1397439.08
2016,87042200,Sweden,Djibouti,82080,10843068.17,502028.76
2016,87042200,Sweden,Netherlands,13100,2482411.06,114934.42
2016,87042200,Sweden,United Arab Emirates,6870,1122374.96,51965.41
2016,87042200,United States,United States,5545,190224.72,8807.31
2016,87042300,China,Djibouti,217620,10824448.27,501166.67
2016,87042300,China,Turkey,20500,307627.9,14243.02
2016,87042300,Italy,Djibouti,21280,823685.84,38136.25
2016,87043110,China,China,6625,846617.29,39197.97
2016,87043110,China,Djibouti,3240,874856.93,40505.45
2016,87043110,France,Belgium,1110,171480,7939.44
2016,87043110,France,Germany,5580,898489.18,41599.61
2016,87043110,France,Sweden,2310,363920.72,16849.35
2016,87043110,Japan,Belgium,33900,5513794.34,255285.99
2016,87043110,Japan,Canada,1840,284379.16,13166.62
2016,87043110,Japan,Djibouti,23910,3399340.53,157387.8
2016,87043110,Japan,Finland,25480,3711414.13,171836.67
2016,87043110,Japan,Germany,36270,5604623.02,259491.32
2016,87043110,Japan,Netherlands,24715,3734727,172916.04
2016,87043110,Japan,Norway,14160,1694873.77,78471.83
2016,87043110,Japan,Saudi Arabia,1800,639728.98,29619.14
2016,87043110,Japan,Swaziland,1620,289914.59,13422.9
2016,87043110,Japan,Sweden,26640,3262014.64,151029.69
2016,87043110,Japan,United Arab Emirates,18864.26,2841831.87,131575.42
2016,87043110,Japan,United Kingdom,13695,2110229.18,97702.59
2016,87043110,Japan,United States,7086.44,905894.25,41942.46
2016,87043110,South Korea,Djibouti,8420,937970.31,43427.56
2016,87043110,South Korea,South Korea,5360,681904.17,31571.83
2016,87043110,Thailand,Netherlands,1715,222365.95,10295.43
2016,87043110,Thailand,Saudi Arabia,2800,53340.18,2469.62
2016,87043110,Thailand,United Arab Emirates,3710,1391479.44,64424.82
2016,87043110,United States,United States,3211.44,638387.1,29557.01
2016,87043190,India,India,35800,3885430.79,179893.55
2016,87043190,Japan,Djibouti,52990,11293853.09,522899.89
2016,87043190,Japan,Japan,66350,11600586.94,537101.51
2016,87043190,Japan,Netherlands,9860,455341.04,21082.07
2016,87043190,Japan,Saudi Arabia,10000,1177623.29,54523.39
2016,87043190,Japan,Somalia,3000,802289.06,37145.59
2016,87043190,Japan,United Arab Emirates,35370,5808715.03,268940.66
2016,87043200,Belgium,Sweden,28464,6059521.03,280552.86
2016,87043200,China,China,58925,5633004.66,260805.37
2016,87043200,China,Djibouti,13320,1223579.28,56651.12
2016,87043200,Germany,Saudi Arabia,16000,909688.23,42118.12
2016,87043200,Italy,Djibouti,10280,1636016.86,75746.78
2016,87043200,Italy,Italy,365950,64875383.72,3003698.57
2016,87043200,Italy,Netherlands,12000,1172480.94,54285.29
2016,87043200,Japan,Japan,137940,23476164.15,1086934.93
2016,87043200,Japan,United Arab Emirates,5390,309100.89,14311.22
2016,87051000,Belgium,Belgium,80,16869.48,781.05
2016,87051000,China,China,1170936,110241162.8,5104111.99
2016,87051000,China,Djibouti,1328800,139551155.1,6461150.3
2016,87051000,China,United Arab Emirates,33640,1608370.16,74466.75
2016,87051000,France,Netherlands,2750,173976.75,8055.04
2016,87051000,France,United Arab Emirates,3850,17739.27,821.32
2016,87051000,Germany,Germany,13640,191673.62,8874.39
2016,87051000,Italy,Djibouti,40780,3895788.57,180373.11
2016,87051000,Italy,Italy,139730,7290752.66,337558.28
2016,87051000,Italy,Somalia,16000,604013.2,27965.52
2016,87051000,Japan,Qatar,4536,365693.17,16931.42
2016,87051000,Japan,United Arab Emirates,17560,677762.69,31380.08
2016,87051000,Netherlands,Netherlands,30,11184,517.81
2016,87051000,South Korea,South Korea,12000,4647274.77,215166.55
2016,87051000,Sweden,Netherlands,27320,1101176.71,50983.94
2016,87052000,India,India,79123,14381494.02,665856.15
2016,87052000,India,Somalia,20000,2416052.8,111862.06
2016,87052000,Italy,Djibouti,28000,3581391.79,165816.69
2016,87052000,Spain,Saudi Arabia,6500,6826116.83,316045.87
2016,87053000,Austria,United Arab Emirates,28020,22944528.21,1062320.45
2016,87053000,China,China,29600,4313299.58,199703.66
2016,87053000,Japan,Japan,10300,506788.06,23464.04
2016,87053000,United Arab Emirates,United Arab Emirates,10500,5435002.79,251637.97
2016,87054000,Belgium,Netherlands,22000,2049541.52,94892.77
2016,87054000,China,China,307040,31537717.3,1460180.91
2016,87054000,China,Djibouti,31460,3980754.14,184306.97
2016,87054000,Italy,Belgium,62120,2780591.78,128740.04
2016,87054000,Italy,Djibouti,40980,4035054.76,186821.06
2016,87054000,Italy,Italy,28080,1392297.31,64462.68
2016,87054000,Italy,Spain,58062,2726756.24,126247.47
2016,87054000,Italy,United Arab Emirates,24000,1494390.83,69189.57
2016,87054000,Japan,China,148259.5,16249765.74,752356.22
2016,87054000,Japan,United Arab Emirates,4270,410783.87,19019.09
2016,87054000,United States,United Kingdom,12000,1940235.86,89831.97
2016,87054000,Viet Nam,Viet Nam,831.81,8847.84,409.65
2016,87059010,China,China,394299.95,82198736.31,3805761.35
2016,87059010,China,Djibouti,140480,11279716.2,522245.35
2016,87059010,Germany,Hong Kong,23029,6788350.97,314297.33
2016,87059010,Germany,Italy,26000,1714169.45,79365.21
2016,87059010,United Kingdom,United Kingdom,9000,4088636.36,189301.87
2016,87059010,United States,United States,35380.2,19784047.68,915991.74
2016,87059020,South Korea,South Korea,600,5359892.94,248160.43
2016,87059030,China,China,75500,7579615.65,350932.5
2016,87059030,Germany,Sweden,2600,37307.57,1727.32
2016,87059030,South Korea,South Korea,15200,3047930.03,141117.67
2016,87059090,China,China,163394,25236903.91,1168456.33
2016,87059090,China,Djibouti,10550,935972.3,43335.06
2016,87059090,China,Singapore,320411,54271874.82,2512761.3
2016,87059090,China,United Arab Emirates,129,11639.66,538.91
2016,87059090,Italy,Italy,26850,4875637.97,225739.66
2016,87059090,Sweden,Belgium,14000,539072.22,24958.78
2016,87059090,Sweden,Djibouti,27000,4777927.3,221215.7
2016,87060010,India,Germany,6100,905324.95,41916.1
2016,87060010,India,India,271,20420.09,945.44
2016,87060010,South Korea,South Korea,24500,5345225.81,247481.34
2016,87060010,United Arab Emirates,Djibouti,10000,1097620.83,50819.31
2016,87060010,United States,United States,10,1153.36,53.4
2016,87060020,Japan,United Arab Emirates,399,2660.15,123.16
2016,87060040,China,China,375,29099.5,1347.29
2016,87060040,India,India,600,198256.67,9179.19
2016,87060040,Italy,Italy,8,9695.78,448.91
2016,87060090,China,India,1,5363.96,248.35
2016,87060090,Japan,Somalia,500,23958.98,1109.29
2016,87071000,China,China,1100,569887.6,26385.51
2016,87071000,China,United Arab Emirates,108,8586.85,397.57
2016,87071000,China,United States,4,1584.68,73.37
2016,87071000,Italy,Netherlands,3300,154263.72,7142.34
2016,87071000,Japan,Germany,75,20450.29,946.84
2016,87071000,Japan,Somalia,500,14229.13,658.8
2016,87071000,Japan,United Arab Emirates,2570,353108.28,16348.74
2016,87071000,Thailand,Thailand,5076.44,1247402.21,57754.11
2016,87071000,Thailand,United Arab Emirates,105,1883.71,87.21
2016,87071000,United Arab Emirates,United Arab Emirates,69,43149.74,1997.81
2016,87079000,China,China,23106,4267387.99,197577.99
2016,87079000,China,Djibouti,1078,318758.63,14758.37
2016,87079000,China,Somalia,900,16004.11,740.98
2016,87079000,China,United States,6,17312.43,801.56
2016,87079000,India,India,1085.98,503558.78,23314.53
2016,87079000,Italy,Italy,29498.19,1767761.44,81846.5
2016,87079000,Italy,United Arab Emirates,4415.71,450602.02,20862.65
2016,87079000,Japan,Somalia,2900,182616.1,8455.04
2016,87079000,Japan,United Arab Emirates,842,44775.42,2073.08
2016,87079000,Turkey,Turkey,527.72,91323.36,4228.23
2016,87079000,United Arab Emirates,United Arab Emirates,304,36672.05,1697.9
2016,87081000,Belgium,Belgium,6,1376.56,63.73
2016,87081000,China,China,19704.55,1260632.19,58366.65
2016,87081000,China,Djibouti,2100,34347.58,1590.28
2016,87081000,China,Hong Kong,5,8262.52,382.55
2016,87081000,China,India,1,5349.82,247.69
2016,87081000,China,Saudi Arabia,4.8,2077.39,96.18
2016,87081000,China,Somalia,4,1369.86,63.42
2016,87081000,China,United Arab Emirates,1796.19,116516.92,5394.68
2016,87081000,France,France,4,5332.99,246.91
2016,87081000,Germany,Germany,91.2,71049.88,3289.57
2016,87081000,Germany,United Arab Emirates,72.25,13050.88,604.25
2016,87081000,Hong Kong,Hong Kong,825.03,24989.97,1157.02
2016,87081000,India,India,959.78,167913.97,7774.34
2016,87081000,India,United Arab Emirates,63,2536.93,117.46
2016,87081000,Italy,Italy,112.96,96251.5,4456.4
2016,87081000,Italy,United Arab Emirates,55.04,7720.83,357.47
2016,87081000,Japan,China,19,1357.57,62.85
2016,87081000,Japan,Djibouti,35.64,150616.87,6973.48
2016,87081000,Japan,Japan,298.34,258617.89,11973.88
2016,87081000,Japan,South Africa,1345.36,504762.55,23370.26
2016,87081000,Japan,United Arab Emirates,4913.04,759074.93,35144.81
2016,87081000,Kuwait,United Arab Emirates,20,3400.32,157.43
2016,87081000,Malaysia,Saudi Arabia,55.68,2468.44,114.29
2016,87081000,Mexico,United Arab Emirates,10,746.48,34.56
2016,87081000,Saudi Arabia,Saudi Arabia,387.24,17205.85,796.62
2016,87081000,Slovakia,United Arab Emirates,10,5194.63,240.51
2016,87081000,South Africa,South Africa,1985.13,1363424.13,63125.88
2016,87081000,South Korea,Belgium,56,23314.35,1079.44
2016,87081000,South Korea,South Korea,354.76,31242.45,1446.51
2016,87081000,South Korea,United Arab Emirates,412.11,341977.47,15833.39
2016,87081000,Spain,Belgium,86.43,31808.78,1472.73
2016,87081000,Spain,Italy,199,49279.11,2281.6
2016,87081000,Switzerland,United Arab Emirates,8,8355.8,386.87
2016,87081000,Taiwan,Italy,166,437.99,20.28
2016,87081000,Taiwan,Saudi Arabia,135.36,5205.73,241.02
2016,87081000,Taiwan,Taiwan,3415.81,352457.58,16318.61
2016,87081000,Taiwan,United Arab Emirates,1479.77,270441.78,12521.32
2016,87081000,Taiwan,Yemen,86.94,2546.98,117.92
2016,87081000,Thailand,Djibouti,425.42,36308.67,1681.07
2016,87081000,Thailand,South Africa,6,6596.58,305.42
2016,87081000,Thailand,United Arab Emirates,1309.61,214684.53,9939.8
2016,87081000,Turkey,Turkey,164.75,32205.23,1491.09
2016,87081000,United Arab Emirates,France,1,13744.65,636.37
2016,87081000,United Arab Emirates,United Arab Emirates,106,80480.45,3726.21
2016,87081000,United States,United States,99,594720.06,27535.25
2016,87082100,China,China,15288.53,1464421.9,67802.02
2016,87082100,China,Hong Kong,10,939.03,43.48
2016,87082100,China,United Arab Emirates,734,20426.17,945.73
2016,87082100,Germany,Germany,10.93,63708.29,2949.66
2016,87082100,Italy,Israel,4,549.46,25.44
2016,87082100,Japan,Japan,19.04,49366.32,2285.63
2016,87082100,Japan,United Arab Emirates,13,991.26,45.89
2016,87082100,Netherlands,Netherlands,45,69973.62,3239.74
2016,87082100,South Africa,South Africa,76.52,50058.91,2317.7
2016,87082100,South Korea,South Korea,61,551.91,25.55
2016,87082100,Sweden,Belgium,13,11706.12,541.99
2016,87082100,Sweden,Sweden,4,4225.24,195.63
2016,87082100,Thailand,United Arab Emirates,9,12536.49,580.44
2016,87082100,Turkey,Turkey,787.62,206744.99,9572.19
2016,87082100,United Arab Emirates,United Arab Emirates,2,4352.34,201.51
2016,87082100,United States,United States,37,294990.14,13657.9
2016,87082900,Andorra,France,48,89469.69,4142.41
2016,87082900,Andorra,Germany,48,46686.07,2161.55
2016,87082900,Andorra,United Arab Emirates,24.8,24510.72,1134.83
2016,87082900,Andorra,United States,6,11183.84,517.81
2016,87082900,Belgium,Netherlands,7,13939.57,645.4
2016,87082900,Brazil,Germany,0.83,1102.25,51.03
2016,87082900,Brazil,Switzerland,4.7,2064.51,95.59
2016,87082900,China,China,134469.42,9397531.92,435101.14
2016,87082900,China,Djibouti,10075,1147251.81,53117.19
2016,87082900,China,France,2,1531.58,70.91
2016,87082900,China,India,33,231825.49,10733.41
2016,87082900,China,Saudi Arabia,125.2,17356.54,803.6
2016,87082900,China,Somalia,12,892.06,41.3
2016,87082900,China,United Arab Emirates,20261.59,2417757.4,111940.99
2016,87082900,China,United States,312.5,169834.22,7863.25
2016,87082900,France,France,460,214762.29,9943.39
2016,87082900,Germany,Germany,319.13,264640.67,12252.74
2016,87082900,Germany,Italy,13.97,56472.22,2614.64
2016,87082900,India,India,2390.02,116585.09,5397.84
2016,87082900,Italy,Italy,13712.33,3007711.36,139255.55
2016,87082900,Italy,Switzerland,77,105228.77,4872.04
2016,87082900,Japan,Djibouti,720,4878.58,225.88
2016,87082900,Japan,Singapore,5,4581.87,212.14
2016,87082900,Japan,South Africa,828.03,595561.57,27574.22
2016,87082900,Japan,United Arab Emirates,12387.75,2462306.78,114003.6
2016,87082900,Japan,United Kingdom,4551,285989.01,13241.15
2016,87082900,Malaysia,Saudi Arabia,360.3,16008.28,741.18
2016,87082900,Mexico,United Arab Emirates,19.1,17771.71,822.82
2016,87082900,Netherlands,Belgium,67,48881.82,2263.2
2016,87082900,Philippines,United Arab Emirates,31.93,11621.15,538.05
2016,87082900,Saudi Arabia,Saudi Arabia,64.8,5572.33,258
2016,87082900,South Africa,South Africa,126.07,13454.58,622.94
2016,87082900,South Africa,United Arab Emirates,380,18083.78,837.27
2016,87082900,South Korea,Germany,11,8140.5,376.9
2016,87082900,South Korea,South Korea,994.25,459303.63,21265.53
2016,87082900,South Korea,United Arab Emirates,379.53,375427.32,17382.1
2016,87082900,Spain,United Arab Emirates,3,3292.34,152.43
2016,87082900,Sweden,United Arab Emirates,14.96,55558.6,2572.34
2016,87082900,Taiwan,Saudi Arabia,701.4,36244.72,1678.11
2016,87082900,Taiwan,United Arab Emirates,1696,70622.55,3269.79
2016,87082900,Thailand,South Africa,6,5714.2,264.56
2016,87082900,Thailand,United Arab Emirates,1453,386149.71,17878.54
2016,87082900,Turkey,Switzerland,6,2080.47,96.32
2016,87082900,Turkey,Turkey,4090.87,289208.46,13390.21
2016,87082900,United Arab Emirates,France,396,266466.76,12337.29
2016,87082900,United Arab Emirates,United Arab Emirates,151,242034.71,11206.09
2016,87082900,United Kingdom,United Kingdom,2081.82,668277.58,30940.93
2016,87082900,United States,South Africa,0.06,37187.56,1721.77
2016,87082900,United States,United Arab Emirates,49.37,50560.6,2340.93
2016,87082900,United States,United States,455.33,224624.76,10400.01
2016,87083000,Andorra,France,34,8554.1,396.05
2016,87083000,Andorra,Germany,2,595.47,27.57
2016,87083000,Austria,Poland,4134.02,386592.61,17899.05
2016,87083000,Brazil,Brazil,17590.77,1268021.39,58708.77
2016,87083000,Brazil,United States,496.79,259467.16,12013.2
2016,87083000,China,China,122156.82,7974286.4,369205.56
2016,87083000,China,Djibouti,9982.46,455737.61,21100.43
2016,87083000,China,Germany,48,11394.9,527.58
2016,87083000,China,Hong Kong,159,37408.31,1731.98
2016,87083000,China,India,42.7,88271.1,4086.91
2016,87083000,China,Italy,735.82,83159.58,3850.25
2016,87083000,China,Somalia,5200,68451.51,3169.27
2016,87083000,China,United Arab Emirates,2322.1,653801,30270.67
2016,87083000,China,United Kingdom,22.5,1893.22,87.66
2016,87083000,China,United States,72,31293.62,1448.88
2016,87083000,Czech Republic,Italy,108.13,80196.84,3713.07
2016,87083000,France,France,4,19246.13,891.09
2016,87083000,France,Italy,1202.1,99126.99,4589.54
2016,87083000,France,Turkey,15.34,9568.94,443.04
2016,87083000,France,United Arab Emirates,10,48218.35,2232.49
2016,87083000,Germany,Germany,652.01,989829.55,45828.62
2016,87083000,Germany,Italy,3540.65,534700.22,24756.36
2016,87083000,Germany,Netherlands,76.75,29072.95,1346.07
2016,87083000,Germany,United Arab Emirates,566.41,136404.45,6315.47
2016,87083000,Hungary,France,10,25125.14,1163.28
2016,87083000,India,India,7215.12,1366614.19,63273.56
2016,87083000,India,United Arab Emirates,5590.32,1408578.92,65216.51
2016,87083000,Italy,Djibouti,694,97066.14,4494.11
2016,87083000,Italy,France,100,24575.68,1137.84
2016,87083000,Italy,Israel,182,20372.1,943.22
2016,87083000,Italy,Italy,6340.83,170840.17,7909.82
2016,87083000,Italy,United Arab Emirates,53.29,31121.32,1440.9
2016,87083000,Japan,Belgium,41.74,30399.06,1407.46
2016,87083000,Japan,China,420.41,497888.44,23051.99
2016,87083000,Japan,Djibouti,16092,1453487.42,67295.75
2016,87083000,Japan,Japan,4251.26,5316253.93,246139.95
2016,87083000,Japan,Saudi Arabia,16.92,537.67,24.89
2016,87083000,Japan,Singapore,61,52422.04,2427.11
2016,87083000,Japan,South Africa,1471.96,4050569.05,187539.37
2016,87083000,Japan,United Arab Emirates,13923.71,4048049.4,187422.71
2016,87083000,Mexico,United Arab Emirates,54,4120.35,190.77
